"","X","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date","sentiment","sentiment_2","category"
"248",329,"US",26163747,"R224F4F02L45NW","B00LCHOCZY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","My life has been changed for the better, for the best!!!","My life has completely been changed, and for the better!  This was a gift (am I allowed to say that?) from a wonderful friend, and a total surprise!  I am now able to take pictures, videos, I have downloaded a lot of my favorite music, I have watched 2 movies, I've read several books on it, I check my email and face book - all with this wonderful, magical device!  I seriously don't know how I ever lived without it!  My favorite thing is that I have been able to download the Bible onto it!!!  There is a handy way to look up scriptures - sort of like a table of contents - it takes me right to the chapter and verse I'm looking for.  I can't rave enough about this.  Consider this a smiley face!!!","2015-08-20",1,1,"Apps"
"249",330,"US",21827318,"RJVTGKR9D27F","B00KC89C2C",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","my wife is very happy with her fire","2015-08-20",1,1,"Ease"
"250",331,"US",37288652,"R1BTA94ESZOJKE","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","it was heavy and the picture quality was better than most 7"" tablets","I saw the 6&#34; Kindle fire and thought it was a bit to small, so I ordered the 7&#34; screen to my surprise it was bigger than I expected (I know it's only 7&#34;).  I was even more surprised of it's quality, it was heavy and the picture quality was better than most 7&#34; tablets. The speakers sound is extremely clear and very loud for its size. Overall for its size I'm more than impressed with my new Fire HD 7. I LOVE IT","2015-08-20",1,1,"Display"
"251",332,"US",29138721,"R32MRE0RJQE2VT","B00LCHWEPE",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Great product!! Would give it a five if the battery lasted longer!!","2015-08-20",1,1,"Battery"
"252",333,"US",13640575,"R3F6GBOL08A0HU","B00LCHS1FG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love is my Kindle Fire.","It's the best!!  I bring it with me on my commutes to work and have grown quite addicted to it.  Haven't used the  camera yet but, WOW!<br />It has a camera??!!  I love my Kindle!","2015-08-20",1,1,"Portability"
"253",334,"US",36911616,"RK061S60NOI6","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Quality and performance is very clear.","2015-08-20",1,1,"OTHER"
"254",336,"US",16538743,"R6VBOWIKI3FFV","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","I am happy with many of the features the Fire HD has ...","I am happy with many of the features the Fire HD has to offer. It can be temperamental at times. When I am on Facebook, it will not open stories that I would like to read. I am still learning all the features it has to offer.","2015-08-20",1,1,"Ease"
"255",337,"US",42521027,"RAWOD097IB2XM","B00LCI2I7C",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Excellent!! Just what I wanted.","2015-08-20",1,1,"OTHER"
"256",338,"US",26530045,"R2RS8NWXKB7OYK","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Great Unit","Love it! Replaces an orginal Fire which I have had since they first came out. Have an 8.9&#34; HDX for most uses but the 7&#34; HD is best for reading in bed as it is smaller and lighter to hold .","2015-08-20",1,1,"Reading"
"257",340,"US",24046852,"R3MNV88Q88R559","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","I like the size and weight","I haven't had much time to spend on it, still learning features, etc.  I like the size and weight.","2015-08-20",1,1,"Portability"
"258",341,"US",41224146,"R1KH08WUP3MJZN","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Rave review!!!","Ok, this is going to be an unashamed great review on this product! I researched tablets for my sons as they had specifically saved up to each buy a tablet. After checking on price, game availability, apps, etc, we settled on this tablet. We bought two, one in black and one in blue.  They play on them, read on them, take pictures and make funny edits on the photos on them. In the time we have had them, they have been played on everywhere and taken on numerous trips with us. Yes, this is worth the money. Yes, this product is durable.","2015-08-20",1,1,"Apps"
"259",342,"US",22927205,"R35P937HAXE856","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","It is wonderful.","Purchased the Fire HD for reading books.  It is wonderful.","2015-08-20",1,1,"Reading"
"260",343,"US",41623914,"R1EEGSUMOVH33U","B00LCHRQL6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","It works great.","Item was exactly what I ordered. It works great.","2015-08-20",1,1,"OTHER"
"261",344,"US",46626234,"R3J6DXVBDSRP5G","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","It is so much better than the old kindle.....","2015-08-20",1,1,"Reading"
"262",346,"US",26149778,"RGVOR3K11QIVQ","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Excellent entertainment device. Good price and plenty to keep the kids busy.","2015-08-19",1,1,"Apps"
"263",347,"US",11432802,"R20LS3RALDG8EA","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Best birthday gift ever!","2015-08-19",1,1,"OTHER"
"264",348,"US",1181432,"R3KEK72R901QXC","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I love my kindle","2015-08-19",1,1,"Reading"
"265",349,"US",42348031,"R22TM63491BOPI","B00KC89C2C",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love It!!!","I have had a Kindle fire since the first generation and have LOVED it! Only reason I got a new one (after 5+ years) was that I wasn't able to charge it anymore (the charging port got kinda lucy-goosy) The resolution on the new one is incredible!!!!","2015-08-19",1,1,"Display"
"266",350,"US",1254466,"R21G99JGOIH900","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","My children love it.","2015-08-19",1,1,"Parental Controls"
"267",351,"US",2693064,"R2VL0GH4AK5EA7","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","II am truly enjoying exploring new things with my new fire,","2015-08-19",1,1,"Ease"
"268",352,"US",11872833,"R39ART53OTB1RE","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,1,"N","Y","Four Stars","works great","2015-08-19",1,1,"OTHER"
"269",353,"US",35507912,"R1G5C1CRA00LNM","B00LCHS1FG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,1,1,"N","Y","Convenient","The magnetic opening and closing the Fire HD7 is very convenient","2015-08-19",1,1,"Ease"
"270",354,"US",36152411,"R1HQSZAMZ59LEC","B00LCI2I7C",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","I love the Kindle Fire for my own use (reading books","I love the Kindle Fire for my own use (reading books, using apps, etc) but it is NOT very user friendly for kids. We have two iPads and our kids can operate them without problem. My biggest complaint is that after you finish watching a purchased TV show or video, it goes back to the store listing all of the episodes available to buy. I wish that screen was not as easy to access. Also, the screen has quite a bit of glare when reading books.<br /><br />However, the battery life and price beat an iPad by far!!","2015-08-19",1,1,"Parental Controls"
"271",355,"US",10543708,"R250HZQ2AYS3IY","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Kindle Fire a hit","This has great graphics and plenty of great aps available at the ap store. I love my new Kindle Fire! (When i can get my teenager to let go of it.)","2015-08-19",1,1,"Apps"
"272",356,"US",7177085,"R34T31ON10966U","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I love it !!!!!ðŸ˜ðŸ˜ðŸ˜ðŸ˜","2015-08-19",1,1,"OTHER"
"273",357,"US",32535310,"R161LDJ6IYLW8D","B00LCHRQL6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","So far so good.","2015-08-19",1,1,"OTHER"
"274",358,"US",24002936,"R19GFUX7F6JPXE","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Easy to operate, excellent graphics.","2015-08-19",1,1,"Ease"
"275",360,"US",27997625,"R131H5OM1VLGXW","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","happy I purchased this item, great product.","2015-08-19",1,1,"OTHER"
"276",361,"US",38975721,"R3BKBJ0VW3RBOL","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Love it","Love it, now that I have it talking to me in English. I had to spend a few hours waiting for customer service to get back to me, but it'a all good now.","2015-08-19",1,1,"OTHER"
"277",362,"US",12443810,"RNFZJDTJ2V2VN","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","I absolutely love my Kindle","I absolutely love my Kindle, but having a couple of issues since getting it a couple of weeks ago. Otherwise, I absolutely love it!!","2015-08-19",1,1,"OTHER"
"278",364,"US",44656725,"R3J5P61L50MUXP","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Once you learn how to use it, it's very user friendly.","2015-08-19",1,1,"Ease"
"279",366,"US",21697202,"R1YMQJ7PDXBFBJ","B00IKPX4GY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Loved it !!!","All that I expected . You did a great job and delivered on time.","2015-08-19",1,1,"OTHER"
"280",368,"US",46331729,"R1YCZ652AW0M1V","B00LCHSHMS",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Don't look for anything else","Best tablet, best price.  Excellent sound quality, graphics, and versatility.  We got these on sale for a fantastic price.  The whole family has been extremely happy with this.  We can't recommend it more.","2015-08-19",1,1,"Price"
"281",370,"US",42288759,"R2LD76JGYA5SO8","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it","2015-08-19",1,1,"OTHER"
"282",371,"US",34640006,"R3PU2JH80YK0DY","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it","2015-08-19",1,1,"OTHER"
"283",373,"US",745808,"R2TVGFEKMN8NDC","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Awesome tablet","2015-08-19",1,1,"OTHER"
"284",374,"US",9966661,"RDYHBFX6TIU5P","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","like lightening. Powers down fast","music crystal clear.  Loads fast.  like lightening.  Powers down fast.  Beautiful pictures.  awesome.","2015-08-19",1,1,"Speed"
"285",376,"US",22612916,"R3ANQ404AFQIZG","B00LCHS1FG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Wow","This is an easy and intuitive device.  It exceeded all of our expectations","2015-08-19",1,1,"Ease"
"286",378,"US",37860916,"R1BA8623D6PFGA","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I love my Fire!","2015-08-19",1,1,"OTHER"
"287",380,"US",175297,"R1OUFRT094GI4G","B00LCHOCZY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it","2015-08-19",1,1,"OTHER"
"288",381,"US",1831921,"R25BZTXNYXXDS9","B00LCHRQL6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","good sound, high quality picture that's great for movies","The color is almost purple. YouTube app is a link port to the YouTube website that works well, but isn't the YouTube app. Clear, good sound, high quality picture that's great for movies. I didn't buy it for productivity and so far I'm very happy with it. 4 stars because I don't like purple","2015-08-19",1,1,"Display"
"289",382,"US",15831874,"R2WF7AGTCG1WO1","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","daughter loves it hard to get it back from her.","2015-08-19",1,1,"Parental Controls"
"290",383,"US",43591718,"R23X8P66IDD4QO","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","It made my exceptation and some. I didn't realize ...","It made my exceptation and some. I didn't realize it did everything it does. I had a ball adding all my apps and getting to know it.","2015-08-19",1,1,"Apps"
"291",386,"US",26243245,"R1J3PTKPQFAINU","B00LCHWEPE",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Excellent for what I want, with room to improve","The kindle fire HD is a good device, however there are certain pitfalls that should be looked at for the next generation and things to know<br /><br />-Hardware: (good) The hardware of the kindle is good enough to perform the functions, however sometimes switching between apps or trying to navigate it can feel sluggish. Logging on from the lock screen is also sluggish where after i put in my pass pin there is a good 1 second lag where i am often unsure if there was an &#34;enter&#34; or &#34;ok&#34; button i forgot to press. Performance within apps are no problem, once an app is loaded it runs smoothly from books, to games, to movies.<br /><br />-Battery: (Fair) battery is tied to hardware but warrants its own section Battery life leaves much to be desired, my daughter plays on apps and watches videos (too young to read yet) and the battery will last for ~4-5 hours, which is plenty if you are using it in the house but if you are going to be flying then it can fall a little short sometimes.<br /><br />-Kindle operating system (OS): (Excellent/poor):<br /><br />-- Part 1 [main system]: (poor) it doesn't run like anything that most people are used to. I have used and am very comfortable with both iOS (apple) and Android. the main idea with those is to have a few apps on the bottom with a library in the middle. the kindle makes it different where there are large &#34;recent history&#34; apps which side scroll in the middle. then on the bottom there is another row of &#34;favorites&#34; on the bottom. with a swipe up from the bottom tray you can access all of the apps you choose to have there, (like a hidden home screen). The search function is also mainly geared towards finding things on amazon and makes anything that is on the store come up first.<br /><br />--Part 2 [Free time]: (Excellent) this is the main reason i purchased the kindle, this way i could give it to my daughter and not have to worry about her getting into system files or getting into anything that sheshouldn't be seeing as well as making it easy for her to grow with the best parental controls offered without competition. This combined with an easily buyable foam case makes this by far the most toddler/child/kid friendly.<br />****one downside of free time that i have found; is that you cannot give the &#34;free time&#34; app access to your uploaded videos; i wanted to give my daughter access to some movies that i had on my computer, i uploaded them to the device but you can not give the freetime app access to those videos. i suppose it has to do with the fact that videos cannot be categorized so they don't give it access or if it is just overlooked because many people don't know how to directly upload videos to the devices.<br /><br />App store: (Fair): This is another possible weakness of the kindle; the reason being is that there are not as many apps available for the kindles as as the google play store or the apple app stores. One thing to note is that the kindle operating system is much newer than android and apple so this is normal. just like not that long ago there were more apps for apple than android, however today that is reversed. Currently there are not as many apps that i want to put for my daughter (kindle only has endless alphabet, where android and apple have all 3 endless alphabet, words, numbers)<br /><br />overview: I really like the kindle fire that I purchased, it is a great tablet that my daughter can grow into and use for years to come without me constantly looking over her shoulder or locking her in and out of specific apps (iOS guided access). There are many things that amazon can improve, however it is a great system for kids and for reading.<br /><br />*Caution; if you are looking for a tablet to organize your life with productivity/organization apps, i highly recommend you look some place else. the kindle is EXCELLENT for kids, and parental controls.","2015-08-18",1,1,"Speed"
"292",387,"US",10311111,"RYLI5UU51I0FX","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Great device! Meets all my expectations","Great device!  Meets all my expectations!","2015-08-18",1,1,"OTHER"
"293",388,"US",28072210,"RJACEQ7HDHL7S","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","awesome!, reasonably priced, reliable, and great hardware","2015-08-18",1,1,"Price"
"294",389,"US",32450528,"R3RQEKF7CTKWEP","B00LCI2I7C",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","my great grand daughter loves it, and so do I","2015-08-18",1,1,"OTHER"
"295",391,"US",121414,"R2UCJZ9WG4I9RB","B00LCHOCZY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","It's awesome I love it","It's awesome I love it","2015-08-18",1,1,"OTHER"
"296",392,"US",646321,"R8271XQH3JZNS","B00LCHWEPE",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it","2015-08-18",1,1,"OTHER"
"297",394,"US",38601526,"R2J34CRJOQDFML","B00LCHSHMS",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","All in all love it!","Although I had to wait 3 weeks for this little guy, I have been impressed with how it is. So far I have watched videos, taken pictures, and use prime to watch some movies on here. This is just the right size to not only carry around but to watch videos without too much hassle to hold on to it. All in all love it!","2015-08-18",1,1,"Portability"
"298",395,"US",1234008,"R2CYNENXD5E8PW","B00KC6XV58",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Great Tablet - Great Read","Provides you with a very nice reading experience I have to say. And can be used just like any regular tablet, meaning you can go on the Internet, watch videos, Skype etc etc. Don't hesitate!","2015-08-18",1,1,"Reading"
"299",396,"US",32479479,"R26NMWFM7R5YOY","B00LCHS1FG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Kindle 7Hd","Just what I hoped for.","2015-08-18",1,1,"OTHER"
